0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,1.624614018468641007e+04
4.166666666666666435e-02,1.665131965861819845e+04
6.250000000000000000e-02,1.572233494607618195e+04
8.333333333333332871e-02,1.464494444357617249e+04
1.041666666666666574e-01,1.469023811661584841e+04
1.250000000000000000e-01,1.585295408390917146e+04
1.458333333333333148e-01,1.611954606930820592e+04
1.666666666666666574e-01,1.470182471952259584e+04
1.875000000000000000e-01,1.350321240704326556e+04
2.083333333333333148e-01,1.478994776735477353e+04
2.291666666666666574e-01,1.620693410516772565e+04
2.500000000000000000e-01,1.445952771410803325e+04
2.708333333333333148e-01,1.327658271968196277e+04
2.916666666666666297e-01,1.445909487371782598e+04
3.125000000000000000e-01,1.591260083159218993e+04
3.333333333333333148e-01,1.447084230292149732e+04
3.541666666666666297e-01,1.277492908018212256e+04
3.750000000000000000e-01,1.484887796008432997e+04
3.958333333333333148e-01,1.622913146840145419e+04
4.166666666666666297e-01,1.437671916629263069e+04
4.375000000000000000e-01,1.282288315936308209e+04
4.583333333333333148e-01,1.454333213783329484e+04
4.791666666666666297e-01,1.624717593852146456e+04
5.000000000000000000e-01,1.426965385449634778e+04
5.208333333333332593e-01,1.280547267145815931e+04
5.416666666666666297e-01,1.451601859889818297e+04
5.625000000000000000e-01,1.620419075827758206e+04
5.833333333333332593e-01,1.394674270150691518e+04
6.041666666666666297e-01,1.277040996042035840e+04
6.250000000000000000e-01,1.527313239644969508e+04
6.458333333333332593e-01,1.588698376851565990e+04
6.666666666666666297e-01,1.284367681667599390e+04
6.875000000000000000e-01,1.304055584645826457e+04
7.083333333333332593e-01,1.608114195608308000e+04
7.291666666666666297e-01,1.547741450478170009e+04
7.500000000000000000e-01,1.275746982758323793e+04
7.708333333333332593e-01,1.339951693587189220e+04
7.916666666666666297e-01,1.602187973099842930e+04
8.125000000000000000e-01,1.533278566585096632e+04
8.333333333333332593e-01,1.275417503441406006e+04
8.541666666666666297e-01,1.366742821748038477e+04
8.750000000000000000e-01,1.619591691316994911e+04
8.958333333333332593e-01,1.532420501802597209e+04
9.166666666666666297e-01,1.274087407769466154e+04
9.375000000000000000e-01,1.358633451172640707e+04
9.583333333333332593e-01,1.579846936145690415e+04
9.791666666666666297e-01,1.531702263380847944e+04
1.000000000000000000e+00,1.327915992520665532e+04
1.020833333333333259e+00,1.359838877886235059e+04
1.041666666666666519e+00,1.530850137619193629e+04
1.062500000000000000e+00,1.535481840341818315e+04
1.083333333333333259e+00,1.358650071424414637e+04
1.104166666666666519e+00,1.377279436219721174e+04
1.125000000000000000e+00,1.529849004574810897e+04
1.145833333333333259e+00,1.556943753815609307e+04
1.166666666666666519e+00,1.370389672694682304e+04
1.187500000000000000e+00,1.370902532593192882e+04
1.208333333333333259e+00,1.528935340473109682e+04
1.229166666666666519e+00,1.528666136300631842e+04
1.250000000000000000e+00,1.356801569778820704e+04
1.270833333333333259e+00,1.356711422772467267e+04
1.291666666666666519e+00,1.528585075239318394e+04
1.312500000000000000e+00,1.528528808246857443e+04
1.333333333333333259e+00,1.346496790467185929e+04
1.354166666666666519e+00,1.332851286765732584e+04
1.375000000000000000e+00,1.528841125736138929e+04
1.395833333333333259e+00,1.530626778514386024e+04
1.416666666666666519e+00,1.356848669858591165e+04
1.437500000000000000e+00,1.382736950521903054e+04
1.458333333333333259e+00,1.528893969544050924e+04
1.479166666666666519e+00,1.528869516864835532e+04
1.500000000000000000e+00,1.356987246683545527e+04
1.520833333333333259e+00,1.358223738664932898e+04
1.541666666666666519e+00,1.528968484586652994e+04
1.562500000000000000e+00,1.528985507787187453e+04
1.583333333333333259e+00,1.357115404448583649e+04
1.604166666666666519e+00,1.352852994334241157e+04
1.625000000000000000e+00,1.529884404088776137e+04
1.645833333333333259e+00,1.554338810358558476e+04
1.666666666666666519e+00,1.357875955206415892e+04
1.687500000000000000e+00,1.315733035358673806e+04
1.708333333333333259e+00,1.529574757005651554e+04
1.729166666666666519e+00,1.582734808636967864e+04
1.750000000000000000e+00,1.332151846758603642e+04
1.770833333333333259e+00,1.271985798919453009e+04
1.791666666666666519e+00,1.535990576038696236e+04
1.812500000000000000e+00,1.615292722174779919e+04
1.833333333333333259e+00,1.357508999390231111e+04
1.854166666666666519e+00,1.271452146543369599e+04
1.875000000000000000e+00,1.528982815671374192e+04
1.895833333333333259e+00,1.614900935396249406e+04
1.916666666666666519e+00,1.331371710020437240e+04
1.937500000000000000e+00,1.271531678266541712e+04
1.958333333333333259e+00,1.529074458122320721e+04
1.979166666666666519e+00,1.615037383283600502e+04
2.000000000000000000e+00,1.357434153468647492e+04
2.020833333333333037e+00,1.274604833377101022e+04
2.041666666666666519e+00,1.529002239206611921e+04
2.062500000000000000e+00,1.614902865900292818e+04
2.083333333333333037e+00,1.357315425019129179e+04
2.104166666666666519e+00,1.273592293202381552e+04
2.125000000000000000e+00,1.528851180570771976e+04
2.145833333333333037e+00,1.587351500051780749e+04
2.166666666666666519e+00,1.357575864077825099e+04
2.187500000000000000e+00,1.274695614013888553e+04
2.208333333333333037e+00,1.529079333990644955e+04
2.229166666666666519e+00,1.615072598789115364e+04
2.250000000000000000e+00,1.357450723185664901e+04
2.270833333333333037e+00,1.271334703405769324e+04
2.291666666666666519e+00,1.528852944934214247e+04
2.312500000000000000e+00,1.610745762846242724e+04
2.333333333333333037e+00,1.323619704174291473e+04
2.354166666666666519e+00,1.271537367360705684e+04
2.375000000000000000e+00,1.558480563045535382e+04
2.395833333333333037e+00,1.615337821747837370e+04
2.416666666666666519e+00,1.326212022681854796e+04
2.437500000000000000e+00,1.271541933080804301e+04
2.458333333333333037e+00,1.538838768962172617e+04
2.479166666666666519e+00,1.604000064960660166e+04
2.500000000000000000e+00,1.357310707185587671e+04
2.520833333333333037e+00,1.271241098872552902e+04
2.541666666666666519e+00,1.529107708668495616e+04
2.562500000000000000e+00,1.615037651800322783e+04
2.583333333333333037e+00,1.357052300708248004e+04
2.604166666666666519e+00,1.271063057223091164e+04
2.625000000000000000e+00,1.529047311194856957e+04
2.645833333333333037e+00,1.584864362912394790e+04
2.666666666666666519e+00,1.349224557406424356e+04
